"date","abbrev","population","unemployment","bachelors","rgdp_2017","state","legal","legal.year","retailyear","onlineyear","online","retail","tribalonly","notes","mean_eff_tax","Federal.Minimum.Wage","Governor.is.Democrat..1.Yes.","Personal.income","Poverty.Rate","state_num","State.Minimum.Wage","Unemployment","year","state_fips","SSI.recipients","Employment"
2017,"ND",756.755,2.6,30.7,56530.2,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",39812.9,11.3,"35",7.25,10.929,2017,38,8.452,398.823
2017,"NE",1916.998,3,31.7,123219.9,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",97032.4,10.4,"28",9,29.542,2017,31,28.249,982.435
2017,"NH",1350.395,2.8,36.9,81179.6,"New Hampshire",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",79253.4,6.6,"30",7.25,20.477,2017,33,19.028,734.205
2017,"NJ",8888.147,4.5,39.7,590086.8,"New Jersey",1,2018,2018,2018,1,1,0,"",NA,7.25,"0",577407.8,8.6,"31",8.44,205.939,2017,34,181.806,4248.743
2017,"NM",2092.844,6.1,27.1,93210.1,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"0",83141.6,18.6,"32",7.5,54.817,2017,35,63.667,880.442
2017,"NV",2972.097,5,24.9,163199.1,"Nevada",1,1949,1949,2010,1,1,0,"",NA,7.25,"0",141515.9,13.7,"29",8.25,73.126,2017,32,55.841,1387.628
2017,"NY",19593.849,4.6,36,1624800.7,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",NA,7.25,"1",1289263.2,13.4,"33",9.7,448.102,2017,36,638.132,9100.976
2017,"OH",11665.706,4.9,28,652187.5,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",546006,12.7,"36",8.15,287.186,2017,39,310.312,5491.543
2017,"OK",3933.602,4,25.5,192538.6,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",172169.5,12.6,"37",7.25,77.515,2017,40,96.794,1758.21
2017,"OR",4147.294,4.1,33.7,225534.6,"Oregon",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",202051.5,10.2,"38",9.75,85.976,2017,41,88.601,2002.804
2017,"PA",12794.679,5,31.4,754318.1,"Pennsylvania",1,2017,2017,2017,1,1,0,"",NA,7.25,"1",681658.5,11.2,"39",7.25,313.066,2017,42,360.941,6112.981
2017,"RI",1056.554,4.5,33.5,58771.6,"Rhode Island",1,2018,2018,2019,1,1,0,"",NA,7.25,"1",55574.7,12.2,"40",9.6,24.376,2017,44,33.121,528.746
2017,"SC",5027.102,4.2,28,224937.6,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",212034.1,15.6,"41",7.25,98.921,2017,45,116.611,2212.845
2017,"SD",873.732,3,28.1,51615.1,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",43457.3,10.4,"42",8.65,14.636,2017,46,14.887,441.604
2017,"TN",6714.748,3.7,27.3,355417.5,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",303460.7,11.5,"43",7.25,119.962,2017,47,179.081,3065.279
2017,"TX",28291.024,4.4,29.6,1667313,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1369329.5,13.4,"44",7.25,585.113,2017,48,657.812,12989.682
2017,"UT",3103.54,3.2,34.6,172075,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",136996.8,8.6,"45",7.25,50.522,2017,49,31.72,1496.465
2017,"VA",8471.011,3.6,38.7,515167.2,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",470835.7,10.3,"47",7.25,159.43,2017,51,157.59,4151.746
2017,"VT",625.132,3,38.3,32589.2,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",32276.9,10.2,"46",10,10.163,2017,50,15.435,335.571
2017,"WA",7427.951,4.7,35.5,527169.4,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",433795.8,9.9,"48",11,174.984,2017,53,150.356,3551.136
2017,"WI",5793.147,3.3,30.4,321886.8,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"0",285249.9,9.5,"50",7.25,102.75,2017,55,118.089,3030.655
2017,"WV",1818.683,5.2,20.2,75172.5,"West Virginia",1,2018,2018,2018,1,1,0,"",NA,7.25,"0",70729.9,17.3,"49",8.75,40.507,2017,54,73.901,738.468
2017,"WY",579.994,4.3,27.6,37620.3,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",32723.6,12.4,"51",5.15,12.186,2017,56,6.795,280.886
2018,"AK",736.624,6.1,30.2,52479.6,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",44369.6,13.1,"2",9.84,22.761,2018,2,12.528,329.901
2018,"AL",4891.628,3.9,25.5,220808.8,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",208752.7,16,"1",7.25,85.782,2018,1,161.587,2130.845
2018,"AR",3012.161,3.7,23.3,126371.3,"Arkansas",1,2018,2019,2022,1,1,0,"",NA,7.25,"0",130397.5,15.9,"4",8.5,49.31,2018,5,105.231,1303.995
2018,"AZ",7164.228,4.8,29.7,346398.3,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",319226.3,12.8,"3",10.5,162.065,2018,4,118.534,3260.518
2018,"CA",39437.463,4.3,34.2,2850970.3,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2514503.4,11.9,"5",11,820.096,2018,6,1239.522,18460.725
2018,"CO",5697.155,3,41.7,365204.5,"Colorado",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",335195.8,9.1,"6",10.2,97.163,2018,8,72.99,2983.498
2018,"CT",3574.561,3.9,39.6,274582.8,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",267346.2,10.2,"7",10.1,78.773,2018,9,66.432,1821.891
2018,"DE",966.985,3.7,31.3,70856.5,"Delaware",1,2018,2018,2018,1,1,0,"",0.498054504828571,7.25,"1",51103.1,7.4,"8",8.25,18.231,2018,10,17.026,463.542
2018,"FL",21254.926,3.6,30.4,1050433.8,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1082702.2,13.7,"10",8.25,364.881,2018,12,576.287,9808.656
2018,"GA",10519.389,4,31.9,600934.7,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",493575.9,14.8,"11",5.15,200.434,2018,13,259.357,4880.038
2018,"HI",1423.102,2.4,33.5,88836.4,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",78436.1,9.2,"12",10.1,16.928,2018,15,23.157,658.256
2018,"IA",3149.9,2.6,29,189245.1,"Iowa",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",157980.9,8.9,"16",7.25,44.252,2018,19,51.105,1646.708
2018,"ID",1752.074,2.9,27.7,77652.1,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",77992.6,11.5,"13",7.25,24.921,2018,16,30.87,832.286
2018,"IL",12724.685,4.4,35.1,851517.2,"Illinois",1,2019,2020,2020,1,1,0,"",NA,7.25,"0",727064.1,10.3,"14",8.25,279.152,2018,17,267.091,6184.805
2018,"IN",6698.481,3.4,27.1,368762.9,"Indiana",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",316836.5,11.6,"15",7.25,117.858,2018,18,127.356,3263.751
2018,"KS",2912.748,3.3,33.8,169796.9,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"0",149239,7.5,"17",7.25,48.618,2018,20,47.705,1429.229
2018,"KY",4464.273,4.2,24.8,205940.1,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"0",188876.8,15.7,"18",7.25,89.18,2018,21,174.203,1968.611
2018,"LA",4664.45,4.8,24.3,245220.3,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"1",215308.7,19,"19",7.25,102.502,2018,22,175.215,2001.995
2018,"MA",6885.72,3.5,44.5,549262.1,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",494177.3,8.7,"22",11,127.203,2018,25,183.889,3658.286
2018,"MD",6042.153,3.8,40.8,402480.9,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",378491.5,8,"21",10.1,127.034,2018,24,120.976,3094.569
2018,"ME",1340.123,3.2,31.5,64806.3,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",65335.2,11.6,"20",10,22.529,2018,23,36.875,673.15
2018,"MI",9987.286,4.2,29.6,516843,"Michigan",1,2019,2020,2021,1,1,0,"",NA,7.25,"0",477009.6,10.5,"23",9.25,203.354,2018,26,271.856,4705.36
2018,"MN",5608.762,3,36.7,364799.7,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",321638.5,7.9,"24",9.86,90.28,2018,27,93.491,2981.153
2018,"MO",6125.986,3.2,29.5,314182.4,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",288385,12.4,"26",7.85,96.438,2018,29,136.317,2956.667
2018,"MS",2982.879,4.9,23.2,110174.8,"Mississippi",1,2017,2017,NA,0,1,0,"",0.1200000205,7.25,"0",112837.6,19.6,"25",7.25,61.454,2018,28,117.108,1207.68
2018,"MT",1061.818,3.7,31.7,49455,"Montana",1,2019,2019,NA,0,1,0,"",NA,7.25,"1",51117.4,10.3,"27",8.3,19.266,2018,30,17.893,509.568
2018,"NC",10391.358,4,31.9,556573.7,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",479791.8,13.1,"34",7.25,198.419,2018,37,228.762,4787.719
2018,"ND",760.062,2.4,29.7,58516.3,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",42291.9,9.7,"35",7.25,10.384,2018,38,8.411,393.199
2018,"NE",1925.512,2.9,32.4,125543.5,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",101845.6,10.5,"28",9,29.93,2018,31,28.262,993.561
2018,"NH",1355.064,2.6,36.8,82269.5,"New Hampshire",1,2019,2019,2019,1,1,0,"",NA,7.25,"0",83199.1,6.1,"30",7.25,19.576,2018,33,18.579,743.182
2018,"NJ",8891.73,4,40.8,606892.2,"New Jersey",1,2018,2018,2018,1,1,0,"",0.117038846048571,7.25,"1",602870.1,8.2,"31",8.6,181.724,2018,34,180.121,4250.796
2018,"NM",2093.754,4.9,27.7,96077,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"0",87204.6,16.6,"32",7.5,45.914,2018,35,62.929,892.331
2018,"NV",3030.725,4.4,24.9,168638.5,"Nevada",1,1949,1949,2010,1,1,0,"",0.0675000256728572,7.25,"0",151367.8,13,"29",8.25,66.792,2018,32,56.441,1436.891
2018,"NY",19544.098,4.1,37.2,1665186.8,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",NA,7.25,"1",1340903.3,11.1,"33",10.4,394.17,2018,36,629.203,9127.699
2018,"OH",11680.892,4.5,29,656212,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",569184,11.9,"36",8.3,259.066,2018,39,308.224,5521.681
2018,"OK",3943.488,3.3,25.6,196030.5,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",180633.6,13.4,"37",7.25,63.045,2018,40,96.201,1777.564
2018,"OR",4183.538,4,34,234308.4,"Oregon",1,2019,2019,2019,1,1,0,"",NA,7.25,"1",215365.4,9.7,"38",10.75,84.967,2018,41,88.149,2012.235
2018,"PA",12809.107,4.4,31.8,763855.4,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.3600000487,7.25,"1",717255.3,11.8,"39",7.25,272.929,2018,42,355.511,6150.782
2018,"RI",1059.338,4.1,34.4,58740.2,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.50999697385,7.25,"1",57603.7,8.9,"40",10.1,22.076,2018,44,32.946,532.478
2018,"SC",5091.702,3.4,28.3,231663.3,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",223256.9,12.8,"41",7.25,80.882,2018,45,115.152,2259.057
2018,"SD",879.386,2.8,29.2,51937.8,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",46248.9,10.6,"42",8.85,14.093,2018,46,14.639,445.472
2018,"TN",6778.18,3.5,27.5,362363.7,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",319689.7,12,"43",7.25,114.373,2018,47,176.336,3139.888
2018,"TX",28624.564,3.9,30.3,1746543.3,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1463962.2,13.7,"44",7.25,531.572,2018,48,649.561,13285.118
2018,"UT",3155.153,2.9,34.9,182106,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",148240.6,6.9,"45",7.25,47.679,2018,49,31.489,1522.29
2018,"VA",8510.92,3,39.3,527767.5,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",492764.3,9.8,"47",7.25,131.502,2018,51,155.879,4209.651
2018,"VT",624.802,2.5,38.7,32827.8,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",33422.7,9.7,"46",10.5,8.804,2018,50,15.237,336.496
2018,"WA",7526.793,4.4,36.7,561785.7,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",468055.1,8.6,"48",11.5,169.432,2018,53,149.201,3637.581
2018,"WI",5809.319,3,30,328832.4,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"0",299827,8.6,"50",7.25,93.554,2018,55,116.776,3024.747
2018,"WV",1805.953,5.1,21.3,77406.5,"West Virginia",1,2018,2018,2018,1,1,0,"",0.54517143456,7.25,"0",74321.6,15.9,"49",8.75,40.87,2018,54,72.326,744.326
2018,"WY",579.054,4.1,26.9,37977.2,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",35054.2,9.5,"51",5.15,11.352,2018,56,6.88,280.076
2019,"AK",733.603,5.6,30.2,52377.5,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",45945.1,10.2,"2",10.19,21.349,2019,2,12.468,326.43
2019,"AL",4907.965,3.2,26.3,225272.8,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",216449,12.9,"1",7.25,67.264,2019,1,160.204,2174.483
2019,"AR",3020.985,3.5,23.3,127220,"Arkansas",1,2018,2019,2022,1,1,0,"",0.130001962316667,7.25,"0",134682.7,14.1,"4",9.25,48.352,2019,5,104.331,1314.29
2019,"AZ",7291.843,4.8,30.2,359576.8,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",335243.1,9.9,"3",12,166.756,2019,4,119.424,3384.504
2019,"CA",39437.61,4.1,35,2969609,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2632279.8,10.1,"5",12,784.194,2019,6,1222.997,18627.378
2019,"CO",5758.486,2.7,42.7,383725.7,"Colorado",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",352184.7,9.3,"6",12,86.668,2019,8,72.724,3062.098
2019,"CT",3566.022,3.6,39.8,275225.4,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",275556.8,8.3,"7",11,71.366,2019,9,66.766,1842.164
2019,"DE",976.668,3.6,33.2,74627.8,"Delaware",1,2018,2018,2018,1,1,0,"",0.5639797254,7.25,"1",53055.3,6.5,"8",9.25,18.419,2019,10,17.074,468.844
2019,"FL",21492.056,3.2,30.7,1084913.9,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1125984,11.5,"10",8.56,320.689,2019,12,576.687,10016.06
2019,"GA",10628.02,3.6,32.5,620744.9,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",512137.9,12.1,"11",5.15,175.008,2019,13,259.076,4935.31
2019,"HI",1415.615,2.5,33.6,88855.2,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",80726.5,8.4,"12",10.1,18.019,2019,15,22.673,646.973
2019,"IA",3159.596,2.7,29.3,188471.4,"Iowa",1,2019,2019,2019,1,1,0,"",0.067499985806,7.25,"0",163638.6,9.5,"16",7.25,47.808,2019,19,51.653,1691.016
2019,"ID",1789.06,2.9,28.7,81144.3,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",82148.4,7.1,"13",7.25,25.646,2019,16,31.022,856.245
2019,"IL",12667.017,4,35.8,858018.3,"Illinois",1,2019,2020,2020,1,1,0,"",NA,7.25,"1",744640.7,9.3,"14",9.25,255.853,2019,17,264.339,6190.757
2019,"IN",6731.01,3.3,26.9,370507.2,"Indiana",1,2019,2019,2019,1,1,0,"",0.0947600695775,7.25,"0",327712.5,10.1,"15",7.25,112.31,2019,18,127.699,3275.056
2019,"KS",2912.635,3.2,34,169562.3,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"1",155647.6,9.5,"17",7.25,47.057,2019,20,47.364,1439.563
2019,"KY",4472.345,4.1,25.1,211783.1,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"0",195548.8,13.6,"18",7.25,89.009,2019,21,171.506,1983.577
2019,"LA",4658.285,4.6,25,246674.5,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"1",220629.7,17.9,"19",7.25,101.167,2019,22,173.521,1994.285
2019,"MA",6894.883,3.1,45,566326.8,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",511333.7,7.5,"22",12.75,110.881,2019,25,182.565,3706.556
2019,"MD",6054.954,3.4,40.9,402506.3,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",390792.5,7,"21",11,116.7,2019,24,121.669,3143.967
2019,"ME",1345.77,2.9,33.2,66758.4,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"1",68062.4,10.4,"20",12,20.98,2019,23,36.61,671.759
2019,"MI",9984.795,4.1,30,521085,"Michigan",1,2019,2020,2021,1,1,0,"",NA,7.25,"1",491631.8,10.2,"23",9.65,201.44,2019,26,270.456,4735.826
2019,"MN",5640.053,3.3,37.3,369617.4,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",331801.9,5.7,"24",10,100.492,2019,27,93.162,3009.156
2019,"MO",6140.475,3.2,30.2,321329.1,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",298619.8,9.4,"26",9.45,101.557,2019,29,136.035,2981.688
2019,"MS",2978.227,5.5,22.3,111207.8,"Mississippi",1,2017,2017,NA,0,1,0,"",0.120000018241667,7.25,"0",115814.2,19.2,"25",7.25,69.226,2019,28,115.645,1206.892
2019,"MT",1070.123,3.5,33.6,50263.5,"Montana",1,2019,2019,NA,0,1,0,"",NA,7.25,"1",53168,9.7,"27",8.65,18.58,2019,30,17.698,514.917
2019,"NC",10501.384,3.9,32.3,567975,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",500973.8,12.7,"34",7.25,196.569,2019,37,228.433,4883.875
2019,"ND",763.724,2.2,30.4,59408.5,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",43614.4,8.1,"35",7.25,9.575,2019,38,8.295,394.024
2019,"NE",1932.571,3.1,33.2,127568.9,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",105454.2,8.7,"28",9,31.56,2019,31,28.669,1003.68
2019,"NH",1360.783,2.6,37.6,84438.2,"New Hampshire",1,2019,2019,2019,1,1,0,"",0.4334994079,7.25,"0",86344.9,3.7,"30",7.25,19.686,2019,33,18.332,754.054
2019,"NJ",8891.258,3.5,41.2,618691,"New Jersey",1,2018,2018,2018,1,1,0,"",0.135283565991667,7.25,"1",625937.9,6.3,"31",11,159.792,2019,34,178.274,4333.333
2019,"NM",2099.634,5,27.7,100342.2,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"1",90846.9,15.3,"32",9,46.43,2019,35,62.071,908.166
2019,"NV",3090.771,4.1,25.7,176029.7,"Nevada",1,1949,1949,2010,1,1,0,"",0.06750000915,7.25,"1",157583.7,10.4,"29",8.25,59.976,2019,32,56.567,1482.476
2019,"NY",19463.131,3.9,37.8,1704364.3,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",0.100000176093333,7.25,"1",1395147.5,12.5,"33",11.8,376.827,2019,36,621.783,9137.551
2019,"OH",11696.507,4.1,29.3,674063.9,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",586784,12.4,"36",8.7,238.746,2019,39,307.65,5563.572
2019,"OK",3960.676,3.1,26.2,200072.2,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",187327.5,10.8,"37",7.25,60.658,2019,40,96.758,1780.551
2019,"OR",4216.116,3.7,34.5,239794.8,"Oregon",1,2019,2019,2019,1,1,0,"",0.500000269066667,7.25,"1",224346.4,8.1,"38",11.25,78.769,2019,41,88.879,2025.3
2019,"PA",12798.883,4.3,32.3,771852.5,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.292725009641667,7.25,"1",742924.3,8.7,"39",7.25,284.013,2019,42,353.805,6207.627
2019,"RI",1058.158,3.5,34.8,60157.6,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.510000078958333,7.25,"1",59707.2,9.2,"40",10.5,19.786,2019,44,32.589,535.768
2019,"SC",5157.702,2.8,29.6,239021.3,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",233948.4,15.1,"41",7.25,67.707,2019,45,114.654,2308.362
2019,"SD",887.127,2.7,29.7,52510.2,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",47738.1,10.6,"42",9.3,15.284,2019,46,14.43,448.713
2019,"TN",6830.325,3.3,28.7,370197.4,"Tennessee",1,2019,NA,2019,1,0,0,"",NA,7.25,"0",332472.7,13.1,"43",7.25,113.348,2019,47,174.521,3231.501
2019,"TX",28986.794,3.5,30.8,1806736.1,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1531346.5,11.1,"44",7.25,493.521,2019,48,643.639,13551.791
2019,"UT",3203.383,2.5,34.8,192760.6,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",156896.3,7.3,"45",7.25,41.906,2019,49,31.699,1565.782
2019,"VA",8556.642,2.7,39.6,541028,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",509201.3,8.8,"47",7.25,123.114,2019,51,155.477,4289.132
2019,"VT",624.046,2.1,38.7,33339.4,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",34502.3,8.6,"46",10.96,8.156,2019,50,15.054,334.07
2019,"WA",7614.024,4.2,37,588794.4,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",493127.9,7,"48",13.5,166.441,2019,53,148.674,3747.713
2019,"WI",5824.581,3.2,31.3,333256.8,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"1",309909.3,8.4,"50",7.25,103.927,2019,55,116.786,3001.215
2019,"WV",1795.263,4.9,21.1,77162.2,"West Virginia",1,2018,2018,2018,1,1,0,"",0.606455559041667,7.25,"0",75834.6,13.9,"49",8.75,39.114,2019,54,70.859,757.852
2019,"WY",580.116,3.7,29.1,38577.1,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",35992.7,9.2,"51",5.15,10.528,2019,56,6.983,281.73
2020,"AK",733.017,8.3,31.9,50332.8,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",45366.3,13.4,"2",10.19,28.874,2020,2,12.434,317.678
2020,"AL",5033.094,6.4,27.8,222288.8,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",230872.6,14.9,"1",7.25,144.544,2020,1,157.325,2118.6
2020,"AR",3014.546,6.2,24.9,128340.9,"Arkansas",1,2018,2019,2022,1,1,0,"",0.134292496390909,7.25,"0",142111.7,14.1,"4",10,82.608,2020,5,103.134,1257.949
2020,"AZ",7187.135,7.8,33,365027.7,"Arizona",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",374311.8,10.9,"3",12,271.12,2020,4,118.747,3200.219
2020,"CA",39521.958,10.2,36.9,2933320.2,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",2767521.4,11.1,"5",12,1921.568,2020,6,1193.885,17037.036
2020,"CO",5787.129,6.8,44.2,380188.8,"Colorado",1,2019,2020,2020,1,1,0,"",0.03849986108375,7.25,"1",375157.8,9.5,"6",12.02,208.476,2020,8,71.952,2873.752
2020,"CT",3579.918,8,42.4,260765.2,"Connecticut",1,2021,2021,2021,1,1,0,"",NA,7.25,"1",278373.6,11.2,"7",12,149.435,2020,9,66.886,1724.812
2020,"DE",991.928,7.5,34.7,72506.8,"Delaware",1,2018,2018,2018,1,1,0,"",0.596084375455556,7.25,"1",55338.4,10.5,"8",9.25,36.376,2020,10,17.162,450.325
2020,"FL",21592.035,8.1,33.7,1069758.8,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1221121.6,13.3,"10",8.56,819.29,2020,12,575.057,9257.738
2020,"GA",10732.888,6.6,34.8,604745.9,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",552248.9,13.3,"11",5.15,328.762,2020,13,258.227,4754.102
2020,"HI",1451.252,11.7,35.5,79840.1,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",82761.3,10.9,"12",10.1,77.805,2020,15,22.393,588.159
2020,"IA",3191.141,5.2,29.5,186328.2,"Iowa",1,2019,2019,2019,1,1,0,"",0.0675034918041667,7.25,"0",167778.9,9.2,"16",7.25,86.199,2020,19,51.581,1582.202
2020,"ID",1849.415,5.6,30.9,82717.4,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",91888.5,9.1,"13",7.25,49.677,2020,16,30.742,850.13
2020,"IL",12799.088,9.3,37.6,810200.9,"Illinois",1,2019,2020,2020,1,1,0,"",0.111646008844444,7.25,"1",787487.8,8,"14",10,585.803,2020,17,259.848,5735.263
2020,"IN",6790.497,7.4,28.9,359787.3,"Indiana",1,2019,2019,2019,1,1,0,"",0.099962280935,7.25,"0",351106.6,12.1,"15",7.25,242.499,2020,18,127.23,3086.279
2020,"KS",2938.172,5.8,35.1,168056.9,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"1",161704.7,9.3,"17",7.25,87.231,2020,20,47.245,1414.596
2020,"KY",4508.318,6.5,27.4,206049.6,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"1",211966.8,13.9,"18",7.25,130.347,2020,21,167.814,1874.863
2020,"LA",4652.301,8.7,27.2,228951.3,"Louisiana",1,2021,2021,2022,1,1,0,"",NA,7.25,"1",233715,15.5,"19",7.25,176.799,2020,22,170.048,1875.244
2020,"MA",6994.598,9.3,46.9,559765,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",541420.5,8.4,"22",12.75,348.241,2020,25,179.208,3396.014
2020,"MD",6177.935,6.5,43.1,388782.8,"Maryland",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",400176.1,9.4,"21",11,208.091,2020,24,120.345,3022.47
2020,"ME",1364.571,5.1,33.5,67410.9,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"1",74042.4,8,"20",12,33.994,2020,23,35.988,637.985
2020,"MI",10072.703,10.1,32.1,501893.9,"Michigan",1,2019,2020,2021,1,1,0,"",0.0839999339383333,7.25,"1",531530.2,11.2,"23",9.65,485.54,2020,26,265.927,4376.032
