State,Date,Handle,Revenue,Hold,Taxes,Effective Tax Rate
Kansas,11/1/2024,"$290,968,780","$34,755,047",11.90%,"$2,552,778",0.07345056964
Kansas,12/1/2024,"$261,279,556","$15,197,061",5.80%,"$878,610",0.05781446821
Kansas,1/1/2025,"$301,837,632","$28,162,001",9.30%,"$1,615,836",0.0573764627
Kansas,2/1/2025,"$216,186,512","$34,977,452",16.20%,"$2,394,014",0.0684444939
Kansas,3/1/2025,"$248,409,034","$15,324,367",6.20%,"$803,031",0.05240222973
Kansas,4/1/2025,"$208,813,092","$20,404,281",9.80%,"$1,317,499",0.06456973417
Kansas,5/1/2025,"$199,709,373","$22,950,705",11.50%,"$1,895,140",0.08257436972
Kansas,6/1/2025,"$185,151,157","$21,683,264",11.70%,"$1,724,859",0.07954794075
Kansas,7/1/2025,"$173,872,673","$13,076,056",7.50%,"$1,049,429",0.08025577437
Kentucky,9/1/2023,"$45,519,529","$2,672,336",5.90%,"$321,966",0.1204811072
Kentucky,10/1/2023,"$295,088,668","$54,341,931",18.40%,"$7,616,625",0.1401611032
Kentucky,11/1/2023,"$281,189,728","$22,448,055",8.00%,"$3,088,163",0.1375692905
Kentucky,12/1/2023,"$263,666,578","$32,281,926",12.20%,"$4,463,311",0.138260369
Kentucky,1/1/2024,"$245,604,391","$35,967,751",14.60%,"$4,992,513",0.1388052592
Kentucky,2/1/2024,"$199,449,415","$19,491,642",9.80%,"$2,703,511",0.1387010391
Kentucky,3/1/2024,"$256,246,092","$22,107,013",8.60%,"$3,036,740",0.1373654595
Kentucky,4/1/2024,"$187,913,248","$23,299,806",12.40%,"$3,232,441",0.1387325285
Kentucky,5/1/2024,"$181,351,570","$21,603,055",11.90%,"$2,985,052",0.1381773087
Kentucky,6/1/2024,"$150,313,715","$15,766,956",10.50%,"$2,169,707",0.1376110265
Kentucky,7/1/2024,"$129,270,001","$15,431,176",11.90%,"$2,134,875",0.1383481726
Kentucky,8/1/2024,"$151,409,420","$12,143,827",8.00%,"$1,666,257",0.1372102056
Kentucky,9/1/2024,"$255,863,414","$34,241,491",13.40%,"$4,747,314",0.138642152
Kentucky,10/1/2024,"$274,928,954","$21,140,573",7.70%,"$2,988,347",0.1413560077
Kentucky,11/1/2024,"$301,740,758","$36,629,991",12.10%,"$5,046,384",0.1377664548
Kentucky,12/1/2024,"$293,022,542","$20,245,509",6.90%,"$2,916,545",0.1440588626
Kentucky,1/1/2025,"$277,120,575","$33,638,951",12.10%,"$4,683,071",0.1392157264
Kentucky,2/1/2025,"$224,733,400","$29,873,955",13.30%,"$4,152,284",0.1389934476
Kentucky,3/1/2025,"$293,176,264","$20,161,754",6.90%,"$2,740,108",0.1359062312
Kentucky,4/1/2025,"$219,760,442","$24,242,438",11.00%,"$3,360,318",0.1386130388
Kentucky,5/1/2025,"$209,561,146","$26,211,739",12.50%,"$3,524,900",0.1344779146
Kentucky,6/1/2025,"$174,823,576","$23,024,926",13.20%,"$3,197,132",0.1388552563
Louisiana,11/1/2021,"$27,871,038","$5,685,706",20.40%,"$568,571",0.1000000704
Louisiana,12/1/2021,"$39,517,545","$4,380,700",11.10%,"$438,070",0.1
Louisiana,1/1/2022,"$89,757,060","$7,992,540",8.90%,"$533,259",0.06671959102
Louisiana,2/1/2022,"$238,413,596","$27,316,419",11.50%,"$2,421,541",0.0886478202
Louisiana,3/1/2022,"$232,730,341","$30,943,063",13.30%,"$3,413,595",0.1103185874
Louisiana,4/1/2022,"$208,255,060","$6,140,843",2.90%,"$2,573,658",0.4191049991
Louisiana,5/1/2022,"$171,135,819","$25,691,302",15.00%,"$2,663,220",0.1036623212
Louisiana,6/1/2022,"$132,438,215","$10,891,261",8.20%,"$1,424,413",0.1307849477
Louisiana,7/1/2022,"$118,522,225","$20,980,159",17.70%,"$2,442,246",0.1164074114
Louisiana,8/1/2022,"$128,251,857","$9,587,258",7.50%,"$1,775,179",0.1851602408
Louisiana,9/1/2022,"$203,807,226","$33,390,478",16.40%,"$4,040,335",0.1210026104
Louisiana,10/1/2022,"$255,805,485","$30,776,126",12.00%,"$4,308,649",0.1399997193
Louisiana,11/1/2022,"$268,638,967","-$25,313,281",-9.40%,"$4,244,196",-0.1676667675
Louisiana,12/1/2022,"$254,753,433","$37,296,799",14.60%,"$4,365,471",0.1170468007
Louisiana,1/1/2023,"$282,269,901","$35,728,478",12.70%,"$3,330,035",0.09320394224
Louisiana,2/1/2023,"$197,709,561","$23,295,088",11.80%,"$2,554,375",0.1096529449
Louisiana,3/1/2023,"$249,280,628","$32,319,508",13.00%,"$3,590,725",0.1111008559
Louisiana,4/1/2023,"$209,746,932","$23,415,190",11.20%,"$2,945,211",0.1257820671
Louisiana,5/1/2023,"$195,123,855","$29,860,212",15.30%,"$3,579,595",0.1198784188
Louisiana,6/1/2023,"$160,083,233","$13,981,060",8.70%,"$1,697,439",0.1214098931
Louisiana,7/1/2023,"$134,757,491","$18,282,477",13.60%,"$2,185,154",0.1195217694
Louisiana,8/1/2023,"$153,933,704","$18,137,683",11.80%,"$2,109,829",0.1163229614
Louisiana,9/1/2023,"$280,093,549","$43,143,474",15.40%,"$5,318,554",0.1232759791
Louisiana,10/1/2023,"$308,613,008","$43,338,752",14.00%,"$5,319,894",0.122751435
Louisiana,11/1/2023,"$356,479,622","$29,304,005",8.20%,"$3,245,327",0.1107468757
Louisiana,12/1/2023,"$377,046,556","$56,520,231",15.00%,"$7,590,704",0.1343006542
Louisiana,1/1/2024,"$346,320,907","$52,696,465",15.20%,"$5,681,508",0.107815733
Louisiana,2/1/2024,"$274,775,955","$31,152,229",11.30%,"$3,765,778",0.1208830996
Louisiana,3/1/2024,"$350,006,557","$37,700,995",10.80%,"$4,910,457",0.1302474112
Louisiana,4/1/2024,"$283,059,884","$40,367,859",14.30%,"$5,387,113",0.1334505503
Louisiana,5/1/2024,"$256,659,997","$34,711,724",13.50%,"$5,767,757",0.1661616404
Louisiana,6/1/2024,"$212,056,544","$27,221,159",12.80%,"$3,850,037",0.1414354547
Louisiana,7/1/2024,"$184,543,537","$25,033,903",13.60%,"$3,511,412",0.1402662621
Louisiana,8/1/2024,"$234,512,847","$27,073,503",11.50%,"$3,698,568",0.1366120963
Louisiana,9/1/2024,"$351,679,502","$55,224,101",15.70%,"$7,642,906",0.1383980158
Louisiana,10/1/2024,"$401,847,954","$42,817,957",10.70%,"$6,231,188",0.1455274477
Louisiana,11/1/2024,"$413,465,532","$58,209,106",14.10%,"$8,175,472",0.1404500526
Louisiana,12/1/2024,"$390,727,667","$35,204,850",9.00%,"$6,441,847",0.1829818051
Louisiana,1/1/2025,"$382,873,920","$53,668,017",14.00%,"$5,923,633",0.1103754774
Louisiana,2/1/2025,"$381,244,368","$53,876,140",14.10%,"$7,034,948",0.1305763182
Louisiana,3/1/2025,"$386,427,937","$31,796,443",8.20%,"$4,086,575",0.1285230238
Louisiana,4/1/2025,"$343,838,482","$40,667,102",11.80%,"$5,833,885",0.1434546529
Louisiana,5/1/2025,"$300,668,112","$47,515,425",15.80%,"$6,715,422",0.1413314097
Louisiana,6/1/2025,"$245,347,399","$33,573,477",13.70%,"$4,745,648",0.1413511028
Maine,11/1/2023,"$37,467,976","$4,586,743",12.20%,"$464,151",0.1011940281
Maine,12/1/2023,"$44,354,459","$4,353,944",9.80%,"$437,884",0.1005718034
Maine,1/1/2024,"$38,010,991","$5,430,666",14.30%,"$546,149",0.1005675915
Maine,2/1/2024,"$33,610,150","$4,220,952",12.60%,"$425,602",0.1008308078
Maine,3/1/2024,"$47,407,405","$2,672,964",5.60%,"$270,607",0.1012385502
Maine,4/1/2024,"$38,203,545","$4,063,250",10.60%,"$414,356",0.1019764966
Maine,5/1/2024,"$39,649,761","$3,174,572",8.00%,"$331,278",0.1043535948
Maine,6/1/2024,"$39,123,547","$3,137,935",8.00%,"$342,513",0.1091523566
Maine,7/1/2024,"$41,909,343","$5,283,156",12.60%,"$603,284",0.1141900788
Maine,8/1/2024,"$35,342,087","$3,364,627",9.50%,"$355,576",0.1056806594
Maine,9/1/2024,"$51,376,494","$6,483,745",12.60%,"$664,355",0.1024647021
Maine,10/1/2024,"$51,881,731","$3,771,980",7.30%,"$378,254",0.1002799591
Maine,11/1/2024,"$51,280,750","$7,878,434",15.40%,"$790,413",0.1003261562
Maine,12/1/2024,"$52,244,023","$3,973,509",7.60%,"$396,313",0.09973879511
Maine,1/1/2025,"$50,253,633","$6,990,187",13.90%,"$698,264",0.09989203436
Maine,2/1/2025,"$41,037,515","$5,227,371",12.70%,"$525,022",0.1004371031
Maine,3/1/2025,"$48,860,790","$4,113,135",8.40%,"$414,802",0.1008481365
Maine,4/1/2025,"$45,960,567","$5,448,560",11.90%,"$555,116",0.1018830664
Maine,5/1/2025,"$39,947,302","$5,066,265",12.70%,"$515,166",0.1016855613
Maine,6/1/2025,"$34,331,407","$4,388,816",12.80%,"$446,044",0.1016319663
Maine,7/1/2025,"$36,393,558","$3,413,284",9.40%,"$356,337",0.1043971143
Maryland,12/1/2021,"$16,552,430","$3,170,001",19.20%,"$469,297",0.148043171
Maryland,1/1/2022,"$32,530,831","$4,375,316",13.40%,"$644,098",0.1472117671
Maryland,2/1/2022,"$25,526,148","$955,377",3.70%,"$134,628",0.1409160991
Maryland,3/1/2022,"$31,025,892","$3,927,573",12.70%,"$577,019",0.1469149014
Maryland,4/1/2022,"$26,908,845","$2,838,501",10.50%,"$415,801",0.1464861207
Maryland,5/1/2022,"$23,095,542","$3,077,031",13.30%,"$452,897",0.1471863624
Maryland,6/1/2022,"$19,121,331","$1,309,834",6.90%,"$189,323",0.1445396898
Maryland,7/1/2022,"$15,492,757","$2,026,548",13.10%,"$298,177",0.1471354244
Maryland,8/1/2022,"$18,650,802","$3,231,851",17.30%,"$477,840",0.1478533509
Maryland,9/1/2022,"$31,376,072","$6,639,776",21.20%,"$984,308",0.1482441576
Maryland,10/1/2022,"$39,663,586","$5,309,436",13.40%,"$781,642",0.1472175199
Maryland,11/1/2022,"$219,071,373","$30,620,539",14.00%,"$704,728",0.023014879
Maryland,12/1/2022,"$497,121,655","$85,168,804",17.10%,"$440,043",0.005166715738
Maryland,1/1/2023,"$441,481,779","$59,601,405",13.50%,"$2,114,614",0.03547926429
Maryland,2/1/2023,"$339,421,546","$40,214,644",11.80%,"$2,796,881",0.06954881908
Maryland,3/1/2023,"$385,967,195","$47,548,314",12.30%,"$5,310,057",0.1116770828
Maryland,4/1/2023,"$328,454,398","$35,644,586",10.90%,"$3,864,686",0.1084228051
Maryland,5/1/2023,"$320,199,671","$42,742,217",13.30%,"$4,650,712",0.1088083943
Maryland,6/1/2023,"$254,476,790","$27,077,118",10.60%,"$2,835,051",0.1047028343
Maryland,7/1/2023,"$247,412,348","$28,114,521",11.40%,"$3,312,633",0.1178264072
Maryland,8/1/2023,"$263,729,559","$24,900,638",9.40%,"$2,555,670",0.1026347196
Maryland,9/1/2023,"$442,450,665","$45,575,923",10.30%,"$3,231,428",0.07090208574
Maryland,10/1/2023,"$483,147,391","$58,701,910",12.10%,"$5,812,246",0.09901289413
Maryland,11/1/2023,"$550,716,329","$41,628,982",7.60%,"$3,199,529",0.07685820902
Maryland,12/1/2023,"$559,865,463","$62,330,932",11.10%,"$6,482,403",0.1039997765
Maryland,1/1/2024,"$544,971,369","$80,000,651",14.70%,"$8,246,847",0.1030847486
Maryland,2/1/2024,"$442,557,658","$43,445,464",9.80%,"$4,210,511",0.09691485859
Maryland,3/1/2024,"$536,730,427","$45,104,095",8.40%,"$4,853,986",0.1076174126
Maryland,4/1/2024,"$486,319,123","$50,420,705",10.40%,"$5,686,446",0.112779978
Maryland,5/1/2024,"$431,528,137","$51,065,131",11.80%,"$6,991,255",0.1369085884
Maryland,6/1/2024,"$384,687,981","$39,668,882",10.30%,"$5,728,503",0.144407977
Maryland,7/1/2024,"$333,269,669","$43,764,979",13.10%,"$6,254,056",0.1429009254
Maryland,8/1/2024,"$377,381,689","$39,249,994",10.40%,"$5,584,303",0.1422752574
Maryland,9/1/2024,"$532,866,676","$65,431,799",12.30%,"$9,379,598",0.1433492299
Maryland,10/1/2024,"$593,105,471","$49,601,687",8.40%,"$7,049,747",0.1421271619
Maryland,11/1/2024,"$639,867,400","$82,338,595",12.90%,"$11,798,035",0.1432868146
Maryland,12/1/2024,"$637,301,167","$45,622,988",7.20%,"$6,510,765",0.1427079919
Maryland,1/1/2025,"$618,824,226","$82,095,604",13.30%,"$8,244,612",0.1004269607
Maryland,2/1/2025,"$475,708,504","$59,974,564",12.60%,"$6,350,174",0.1058811199
Maryland,3/1/2025,"$588,500,308","$47,851,962",8.10%,"$4,419,403",0.09235573246
Maryland,4/1/2025,"$513,716,232","$59,168,444",11.50%,"$6,359,834",0.1074869233
Maryland,5/1/2025,"$504,448,189","$66,309,912",13.10%,"$7,746,363",0.1168205894
Maryland,6/1/2025,"$403,841,872","$57,109,738",14.10%,"$9,226,682",0.1615605731
Maryland,7/1/2025,"$364,075,296","$44,560,773",12.20%,"$7,252,318",0.1627511713
Massachusetts,1/1/2023,"$642,630","$65,076",10.10%,"$9,712",0.1492408876
Massachusetts,2/1/2023,"$24,979,240","$1,486,743",6.00%,"$213,795",0.1438009125
Massachusetts,3/1/2023,"$584,520,728","$48,321,254",8.30%,"$9,345,767",0.1934090328
Massachusetts,4/1/2023,"$574,829,883","$60,509,931",10.50%,"$11,799,200",0.1949960908
Massachusetts,5/1/2023,"$457,140,440","$62,096,790",13.60%,"$12,120,400",0.1951856127
Massachusetts,6/1/2023,"$332,312,764","$32,918,844",9.90%,"$6,409,217",0.1946975112
Massachusetts,7/1/2023,"$296,640,882","$30,132,704",10.20%,"$5,842,263",0.1938844586
Massachusetts,8/1/2023,"$320,736,344","$23,533,469",7.30%,"$4,532,848",0.1926128273
Massachusetts,9/1/2023,"$519,792,909","$51,033,638",9.80%,"$9,898,638",0.1939630093
Massachusetts,10/1/2023,"$567,177,959","$60,715,050",10.70%,"$11,817,541",0.1946394016
Massachusetts,11/1/2023,"$654,894,685","$50,551,441",7.70%,"$9,770,946",0.1932871904
Massachusetts,12/1/2023,"$655,598,548","$62,161,918",9.50%,"$12,045,361",0.1937739598
Massachusetts,1/1/2024,"$650,279,922","$72,718,241",11.20%,"$14,165,765",0.1948034607
Massachusetts,2/1/2024,"$538,839,465","$53,857,610",10.00%,"$10,514,395",0.1952258
Massachusetts,3/1/2024,"$658,740,411","$47,840,152",7.30%,"$9,208,587",0.1924865749
Massachusetts,4/1/2024,"$601,732,077","$51,131,274",8.50%,"$9,918,583",0.1939827081
Massachusetts,5/1/2024,"$587,433,477","$59,025,991",10.00%,"$11,485,181",0.194578368
Massachusetts,6/1/2024,"$505,365,090","$42,427,413",8.40%,"$8,235,157",0.1940999089
Massachusetts,7/1/2024,"$414,278,424","$42,232,314",10.20%,"$8,180,118",0.1936933411
Massachusetts,8/1/2024,"$453,078,241","$34,500,602",7.60%,"$6,646,701",0.1926546383
Massachusetts,9/1/2024,"$679,185,062","$75,371,722",11.10%,"$14,635,557",0.1941783551
Massachusetts,10/1/2024,"$751,665,344","$50,321,644",6.70%,"$9,659,885",0.1919628262
Massachusetts,11/1/2024,"$779,193,225","$82,589,650",10.60%,"$16,049,678",0.1943303792
Massachusetts,12/1/2024,"$784,218,035","$59,418,827",7.60%,"$11,499,381",0.1935309325
Massachusetts,1/1/2025,"$762,349,450","$96,372,001",12.60%,"$18,836,029",0.1954512597
Massachusetts,2/1/2025,"$622,888,989","$67,108,767",10.80%,"$13,103,806",0.1952622077
Massachusetts,3/1/2025,"$775,092,727","$54,246,757",7.00%,"$10,410,483",0.1919097763
Massachusetts,4/1/2025,"$688,062,638","$67,625,682",9.80%,"$13,163,929",0.1946587245
Massachusetts,5/1/2025,"$655,362,561","$82,479,454",12.60%,"$16,104,935",0.1952599613
Massachusetts,6/1/2025,"$529,760,307","$63,455,206",12.00%,"$12,386,337",0.1951981213
Michigan,3/1/2020,"$593,956","$105,548",17.80%,"$8,866",0.08399969682
Michigan,4/1/2020,$0,$0,,$0,#DIV/0!
Michigan,5/1/2020,$0,$0,,$0,#DIV/0!
Michigan,6/1/2020,$0,$0,,$0,#DIV/0!
Michigan,7/1/2020,$0,$0,,$0,#DIV/0!
Michigan,8/1/2020,"$15,744,256","$1,977,052",12.60%,"$166,072",0.08399981386
Michigan,9/1/2020,"$33,503,929","$4,376,407",13.10%,"$367,618",0.08399995704
Michigan,10/1/2020,"$46,120,824","$7,596,972",16.50%,"$638,146",0.08400004633
Michigan,11/1/2020,"$25,080,140","$2,337,638",9.30%,"$196,362",0.08400017454
Michigan,12/1/2020,"$9,720,393","$1,883,240",19.40%,"$158,192",0.08399991504
Michigan,1/1/2021,"$150,849,896","$17,423,564",11.60%,"$517,022",0.02967372232
Michigan,2/1/2021,"$325,569,037","$9,395,302",2.90%,"$242,185",0.02577724484
Michigan,3/1/2021,"$383,691,892","$35,238,593",9.20%,"$1,111,886",0.03155307591
Michigan,4/1/2021,"$274,212,630","$21,922,961",8.00%,"$629,336",0.02870670618
Michigan,5/1/2021,"$257,748,035","$21,228,714",8.20%,"$1,140,664",0.05373212904
Michigan,6/1/2021,"$259,504,202","$27,244,793",10.50%,"$1,638,701",0.06014730962
Michigan,7/1/2021,"$206,267,088","$20,766,255",10.10%,"$1,241,237",0.05977182694
Michigan,8/1/2021,"$208,565,955","$17,536,332",8.40%,"$896,007",0.05109432235
Michigan,9/1/2021,"$386,780,231","$27,135,351",7.00%,"$981,126",0.03615674623
Michigan,10/1/2021,"$497,565,425","$26,947,289",5.40%,"$1,129,191",0.04190369577
Michigan,11/1/2021,"$500,521,376","$58,762,835",11.70%,"$2,893,243",0.04923593288
Michigan,12/1/2021,"$514,630,536","$35,920,227",7.00%,"$1,208,065",0.03363188657
Michigan,1/1/2022,"$532,681,710","$36,647,758",6.90%,"$2,135,046",0.05825857069
Michigan,2/1/2022,"$423,768,381","$21,633,471",5.10%,"$581,548",0.02688186283
Michigan,3/1/2022,"$477,967,947","$32,445,133",6.80%,"$1,466,772",0.0452077666
Michigan,4/1/2022,"$396,009,819","$32,630,491",8.20%,"$1,696,097",0.05197889912
Michigan,5/1/2022,"$356,130,390","$35,920,231",10.10%,"$1,992,223",0.05546242172
Michigan,6/1/2022,"$292,389,429","$15,826,610",5.40%,"$569,834",0.03600480457
Michigan,7/1/2022,"$224,966,256","$22,874,582",10.20%,"$1,307,287",0.05715020279
Michigan,8/1/2022,"$229,797,476","$25,654,849",11.20%,"$1,490,223",0.05808738145
Michigan,9/1/2022,"$383,102,602","$50,442,748",13.20%,"$2,601,351",0.05157036647
Michigan,10/1/2022,"$504,336,507","$51,362,299",10.20%,"$2,972,271",0.05786872975
Michigan,11/1/2022,"$498,118,043","$42,758,230",8.60%,"$2,494,635",0.05834280325
Michigan,12/1/2022,"$494,820,409","$50,450,735",10.20%,"$2,827,280",0.05604041249
Michigan,1/1/2023,"$490,904,822","$33,785,629",6.90%,"$1,727,227",0.05112312694
Michigan,2/1/2023,"$357,161,200","$23,134,728",6.50%,"$959,332",0.04146718302
Michigan,3/1/2023,"$421,666,037","$46,016,812",10.90%,"$2,900,149",0.06302368361
Michigan,4/1/2023,"$338,127,853","$36,275,215",10.70%,"$2,403,415",0.06625501737
Michigan,5/1/2023,"$305,275,755","$36,125,966",11.80%,"$2,152,149",0.0595734658
Michigan,6/1/2023,"$235,996,767","$17,928,415",7.60%,"$858,495",0.04788460106
Michigan,7/1/2023,"$208,808,123","$22,985,461",11.00%,"$1,529,187",0.06652844596
Michigan,8/1/2023,"$228,495,763","$23,480,419",10.30%,"$1,472,826",0.06272571201
Michigan,9/1/2023,"$475,772,391","$45,606,094",9.60%,"$1,853,777",0.04064757223
Michigan,10/1/2023,"$551,127,024","$46,135,708",8.40%,"$2,537,783",0.05500691568
Michigan,11/1/2023,"$584,142,443","$37,043,266",6.30%,"$1,180,415",0.03186584574
Michigan,12/1/2023,"$613,425,699","$65,920,318",10.70%,"$4,021,700",0.06100850424
Michigan,1/1/2024,"$601,585,142","$48,197,778",8.00%,"$2,026,498",0.04204546525
Michigan,2/1/2024,"$415,816,758","$30,361,417",7.30%,"$1,289,879",0.0424841502
Michigan,3/1/2024,"$497,622,752","$43,534,858",8.70%,"$2,466,112",0.05664683689
Michigan,4/1/2024,"$414,426,339","$43,437,160",10.50%,"$2,616,238",0.06023041101
Michigan,5/1/2024,"$354,836,011","$42,766,351",12.10%,"$2,597,165",0.06072917
Michigan,6/1/2024,"$285,170,266","$31,802,442",11.20%,"$1,598,793",0.05027264887
Michigan,7/1/2024,"$256,764,457","$29,041,633",11.30%,"$1,449,451",0.04990941797
Michigan,8/1/2024,"$289,680,651","$29,053,190",10.00%,"$1,303,865",0.04487854862
Michigan,9/1/2024,"$523,776,650","$59,216,535",11.30%,"$2,029,809",0.03427774016
Michigan,10/1/2024,"$582,611,718","$32,209,323",5.50%,"$907,667",0.028180257
Michigan,11/1/2024,"$671,219,907","$60,207,253",9.00%,"$2,673,011",0.04439682707
Michigan,12/1/2024,"$617,500,845","$20,486,082",3.30%,"$250,497",0.01222766755
Michigan,1/1/2025,"$574,628,174","$85,560,634",14.90%,"$4,344,539",0.05077731191
Michigan,2/1/2025,"$388,079,420","$46,811,512",12.10%,"$2,235,236",0.04774970738
Michigan,3/1/2025,"$487,163,311","$33,549,825",6.90%,"$1,204,008",0.03588716186
Michigan,4/1/2025,"$426,993,695","$42,958,991",10.10%,"$1,958,998",0.04560158315
Michigan,5/1/2025,"$395,296,514","$51,245,146",13.00%,"$2,758,483",0.05382915681
Michigan,6/1/2025,"$309,922,493","$45,289,962",14.60%,"$2,401,925",0.05303437879
Michigan,7/1/2025,"$288,488,356","$35,116,688",12.20%,"$1,848,982",0.05265251666
Mississippi,8/1/2018,"$7,696,051","$645,057",8.40%,"$77,407",0.120000248
Mississippi,9/1/2018,"$31,770,270","$5,503,793",17.30%,"$660,455",0.1199999709
Mississippi,10/1/2018,"$32,837,334","$1,178,343",3.60%,"$141,401",0.1199998642
Mississippi,11/1/2018,"$44,499,883","$1,674,250",3.80%,"$200,910",0.12
Mississippi,12/1/2018,"$41,762,048","$6,174,224",14.80%,"$740,907",0.1200000194
Mississippi,1/1/2019,"$35,190,774","$2,793,238",7.90%,"$335,189",0.1200001575
Mississippi,2/1/2019,"$25,148,135","$2,756,439",11.00%,"$330,773",0.1200001161
Mississippi,3/1/2019,"$32,421,264","$4,898,726",15.10%,"$587,847",0.1199999755
Mississippi,4/1/2019,"$19,188,763","$2,057,834",10.70%,"$246,940",0.1199999611
Mississippi,5/1/2019,"$17,438,288","$1,191,967",6.80%,"$143,036",0.1199999664
Mississippi,6/1/2019,"$15,190,666","$1,625,113",10.70%,"$195,014",0.1200002708
Mississippi,7/1/2019,"$13,383,383","$1,053,776",7.90%,"$126,453",0.1199998861
Mississippi,8/1/2019,"$19,876,370","$2,884,348",14.50%,"$346,122",0.1200000832
Mississippi,9/1/2019,"$37,870,989","$5,631,583",14.90%,"$675,790",0.1200000071
Mississippi,10/1/2019,"$48,019,481","$12,295,357",25.60%,"$1,475,443",0.120000013
Mississippi,11/1/2019,"$56,369,036","$3,784,071",6.70%,"$454,088",0.1199998626
Mississippi,12/1/2019,"$49,076,433","$3,478,919",7.10%,"$417,470",0.1199999195
Mississippi,1/1/2020,"$45,190,371","$4,637,967",10.30%,"$556,556",0.1199999914
Mississippi,2/1/2020,"$34,462,822","$2,105,780",6.10%,"$252,694",0.12000019
Mississippi,3/1/2020,"$10,749,403","$648,647",6.00%,"$77,838",0.120000555
Mississippi,4/1/2020,$0,$0,,$0,#DIV/0!
Mississippi,5/1/2020,"$236,503","$87,697",37.10%,"$10,524",0.120004105
Mississippi,6/1/2020,"$1,575,859","-$62,231",-3.90%,"-$7,468",0.1200044994
Mississippi,7/1/2020,"$7,916,665","$1,335,763",16.90%,"$160,292",0.1200003294
Mississippi,8/1/2020,"$40,489,135","$3,748,732",9.30%,"$449,848",0.1200000427
Mississippi,9/1/2020,"$52,220,289","$6,598,931",12.60%,"$791,872",0.1200000424
Mississippi,10/1/2020,"$61,192,425","$8,769,600",14.30%,"$1,052,352",0.12
Mississippi,11/1/2020,"$54,443,370","$8,108,102",14.90%,"$972,972",0.1199999704
Mississippi,12/1/2020,"$55,298,807","$7,762,542",14.00%,"$931,505",0.1199999948
Mississippi,1/1/2021,"$67,707,628","$9,114,483",13.50%,"$1,093,738",0.1200000044
Mississippi,2/1/2021,"$47,807,574","$4,606,840",9.60%,"$552,821",0.1200000434
Mississippi,3/1/2021,"$50,546,886","$5,237,031",10.40%,"$628,444",0.1200000535
Mississippi,4/1/2021,"$32,917,836","$4,300,968",13.10%,"$516,116",0.1199999628
Mississippi,5/1/2021,"$36,125,896","$3,888,299",10.80%,"$466,596",0.1200000309
Mississippi,6/1/2021,"$43,099,180","$3,194,317",7.40%,"$383,318",0.1199999875
Mississippi,7/1/2021,"$30,659,426","$2,887,695",9.40%,"$346,523",0.1199998615
Mississippi,8/1/2021,"$21,436,948","$1,886,405",8.80%,"$226,369",0.120000212
Mississippi,9/1/2021,"$54,835,753","$8,846,121",16.10%,"$1,061,535",0.1200000543
Mississippi,10/1/2021,"$83,527,015","$9,146,353",11.00%,"$1,097,562",0.1199999606
Mississippi,11/1/2021,"$60,582,141","$9,520,846",15.70%,"$1,142,502",0.1200000504
Mississippi,12/1/2021,"$56,839,743","$3,238,730",5.70%,"$388,648",0.1200001235
Mississippi,1/1/2022,"$66,523,295","$6,521,389",9.80%,"$782,567",0.1200000491
Mississippi,2/1/2022,"$40,871,618","$1,887,995",4.60%,"$226,559",0.1199997881
Mississippi,3/1/2022,"$47,523,073","$3,965,723",8.30%,"$475,887",0.1200000605
Mississippi,4/1/2022,"$35,503,585","$4,209,290",11.90%,"$505,115",0.1200000475
Mississippi,5/1/2022,"$29,233,786","$4,006,359",13.70%,"$480,763",0.11999998
Mississippi,6/1/2022,"$25,096,238","$2,082,091",8.30%,"$249,851",0.1200000384
Mississippi,7/1/2022,"$18,296,341","$2,527,212",13.80%,"$303,265",0.1199998259
Mississippi,8/1/2022,"$21,234,898","$2,687,465",12.70%,"$322,496",0.1200000744
Mississippi,9/1/2022,"$43,139,311","$8,779,943",20.40%,"$1,053,593",0.1199999818
Mississippi,10/1/2022,"$56,199,189","$7,687,183",13.70%,"$922,462",0.1200000052
Mississippi,11/1/2022,"$73,605,361","$5,087,585",6.90%,"$610,510",0.1199999607
Mississippi,12/1/2022,"$74,358,933","$11,297,381",15.20%,"$1,355,686",0.1200000248
Mississippi,1/1/2023,"$57,223,251","$5,117,380",8.90%,"$614,086",0.1200000782
Mississippi,2/1/2023,"$39,807,504","$3,143,541",7.90%,"$377,225",0.1200000254
Mississippi,3/1/2023,"$46,689,392","$4,953,171",10.60%,"$594,381",0.1200000969
Mississippi,4/1/2023,"$31,805,004","$4,347,138",13.70%,"$521,657",0.1200001012
Mississippi,5/1/2023,"$26,761,691","$3,180,953",11.90%,"$381,714",0.1199998868
Mississippi,6/1/2023,"$20,414,902","$1,848,676",9.10%,"$221,841",0.1199999351
Mississippi,7/1/2023,"$17,728,739","$2,463,671",13.90%,"$295,641",0.1200001948
Mississippi,8/1/2023,"$21,392,231","$2,691,244",12.60%,"$322,949",0.119999896
Mississippi,9/1/2023,"$51,647,915","$8,144,028",15.80%,"$977,283",0.1199999558
Mississippi,10/1/2023,"$49,503,679","$7,344,506",14.80%,"$881,341",0.1200000381
Mississippi,11/1/2023,"$62,412,735","$3,103,061",5.00%,"$372,367",0.1199998969
Mississippi,12/1/2023,"$48,888,089","$4,886,771",10.00%,"$586,413",0.1200000982
Mississippi,1/1/2024,"$57,223,251","$5,117,380",8.90%,"$614,086",0.1200000782
